model_name,phase,epoch,metric_name,metric_value
finetune_cola_onetower_electrasmall,val,0,mcc,0.02564101107418537
finetune_cola_onetower_electrasmall,val,0,loss,0.6586991548538208
finetune_cola_onetower_electrasmall,train,0,mcc,0.009685983881354332
finetune_cola_onetower_electrasmall,train,0,loss,0.6614691615104675
finetune_cola_onetower_electrasmall,val,1,mcc,0.02564101107418537
finetune_cola_onetower_electrasmall,val,1,loss,0.6432545185089111
finetune_cola_onetower_electrasmall,train,1,mcc,0.009685983881354332
finetune_cola_onetower_electrasmall,train,1,loss,0.6525980830192566
finetune_cola_onetower_electrasmall,val,2,mcc,0.02564101107418537
finetune_cola_onetower_electrasmall,val,2,loss,0.6162481904029846
finetune_cola_onetower_electrasmall,train,2,mcc,0.009685983881354332
finetune_cola_onetower_electrasmall,train,2,loss,0.6300740242004395
finetune_cola_onetower_electrasmall,val,3,mcc,0.02564101107418537
finetune_cola_onetower_electrasmall,val,3,loss,0.6073736548423767
finetune_cola_onetower_electrasmall,train,3,mcc,0.009685983881354332
finetune_cola_onetower_electrasmall,train,3,loss,0.611478328704834
finetune_cola_onetower_electrasmall,val,4,mcc,0.02564101107418537
finetune_cola_onetower_electrasmall,val,4,loss,0.6064724326133728
finetune_cola_onetower_electrasmall,train,4,mcc,0.009685983881354332
finetune_cola_onetower_electrasmall,train,4,loss,0.6072592735290527
finetune_cola_onetower_electrasmall,val,5,mcc,0.02564101107418537
finetune_cola_onetower_electrasmall,val,5,loss,0.6063584089279175
finetune_cola_onetower_electrasmall,train,5,mcc,0.009685983881354332
finetune_cola_onetower_electrasmall,train,5,loss,0.6067990064620972
finetune_cola_onetower_electrasmall,val,6,mcc,0.02564101107418537
finetune_cola_onetower_electrasmall,val,6,loss,0.6061192750930786
finetune_cola_onetower_electrasmall,train,6,mcc,0.009685983881354332
finetune_cola_onetower_electrasmall,train,6,loss,0.6061015725135803
finetune_cola_onetower_electrasmall,val,7,mcc,0.02564101107418537
finetune_cola_onetower_electrasmall,val,7,loss,0.6061632037162781
finetune_cola_onetower_electrasmall,train,7,mcc,0.009685983881354332
finetune_cola_onetower_electrasmall,train,7,loss,0.605749785900116
finetune_cola_onetower_electrasmall,val,8,mcc,0.02564101107418537
finetune_cola_onetower_electrasmall,val,8,loss,0.6059457063674927
finetune_cola_onetower_electrasmall,train,8,mcc,0.009685983881354332
finetune_cola_onetower_electrasmall,train,8,loss,0.6047230362892151
finetune_cola_onetower_electrasmall,val,9,mcc,0.02564101107418537
finetune_cola_onetower_electrasmall,val,9,loss,0.6059941649436951
finetune_cola_onetower_electrasmall,train,9,mcc,0.009685983881354332
finetune_cola_onetower_electrasmall,train,9,loss,0.6030628085136414
finetune_mnli_onetower_electrasmall,val,0,accuracy,0.5324985980987549
finetune_mnli_onetower_electrasmall,val,0,loss,0.5603893995285034
finetune_mnli_onetower_electrasmall,train,0,accuracy,0.45558464527130127
finetune_mnli_onetower_electrasmall,train,0,loss,0.6025623083114624
finetune_mnli_onetower_electrasmall,val,1,accuracy,0.5839059352874756
finetune_mnli_onetower_electrasmall,val,1,loss,0.5276076793670654
finetune_mnli_onetower_electrasmall,train,1,accuracy,0.5513188242912292
finetune_mnli_onetower_electrasmall,train,1,loss,0.547768771648407
finetune_mnli_onetower_electrasmall,val,2,accuracy,0.6260497570037842
finetune_mnli_onetower_electrasmall,val,2,loss,0.49053430557250977
finetune_mnli_onetower_electrasmall,train,2,accuracy,0.6079037189483643
finetune_mnli_onetower_electrasmall,train,2,loss,0.5069241523742676
finetune_mnli_onetower_electrasmall,val,3,accuracy,0.6446785926818848
finetune_mnli_onetower_electrasmall,val,3,loss,0.47262468934059143
finetune_mnli_onetower_electrasmall,train,3,accuracy,0.6467474102973938
finetune_mnli_onetower_electrasmall,train,3,loss,0.4709218442440033
finetune_mnli_onetower_electrasmall,val,4,accuracy,0.6553672552108765
finetune_mnli_onetower_electrasmall,val,4,loss,0.45948097109794617
finetune_mnli_onetower_electrasmall,train,4,accuracy,0.6713818907737732
finetune_mnli_onetower_electrasmall,train,4,loss,0.4471401274204254
finetune_mnli_onetower_electrasmall,val,5,accuracy,0.6707385182380676
finetune_mnli_onetower_electrasmall,val,5,loss,0.45409706234931946
finetune_mnli_onetower_electrasmall,train,5,accuracy,0.691694974899292
finetune_mnli_onetower_electrasmall,train,5,loss,0.42656898498535156
finetune_mnli_onetower_electrasmall,val,6,accuracy,0.6657505035400391
finetune_mnli_onetower_electrasmall,val,6,loss,0.45637428760528564
finetune_mnli_onetower_electrasmall,train,6,accuracy,0.7115471959114075
finetune_mnli_onetower_electrasmall,train,6,loss,0.4055052399635315
finetune_mnli_onetower_electrasmall,val,7,accuracy,0.666513979434967
finetune_mnli_onetower_electrasmall,val,7,loss,0.4665205776691437
finetune_mnli_onetower_electrasmall,train,7,accuracy,0.7328864932060242
finetune_mnli_onetower_electrasmall,train,7,loss,0.38213348388671875
finetune_mnli_onetower_electrasmall,val,8,accuracy,0.6596935987472534
finetune_mnli_onetower_electrasmall,val,8,loss,0.4815453290939331
finetune_mnli_onetower_electrasmall,train,8,accuracy,0.7559294104576111
finetune_mnli_onetower_electrasmall,train,8,loss,0.3556384742259979
finetune_mnli_onetower_electrasmall,val,9,accuracy,0.656995952129364
finetune_mnli_onetower_electrasmall,val,9,loss,0.49519047141075134
finetune_mnli_onetower_electrasmall,train,9,accuracy,0.7814857363700867
finetune_mnli_onetower_electrasmall,train,9,loss,0.32616204023361206
finetune_mnli_onetower_electrasmall,val,0,accuracy,0.6838235259056091
finetune_mnli_onetower_electrasmall,val,0,loss,0.6592079401016235
