model_name,phase,epoch,metric_name,metric_value
finetune_cola_twotower_electrasmall,val,0,mcc,-0.02564101107418537
finetune_cola_twotower_electrasmall,val,0,loss,0.7631926536560059
finetune_cola_twotower_electrasmall,train,0,mcc,-0.009685983881354332
finetune_cola_twotower_electrasmall,train,0,loss,0.7730905413627625
finetune_cola_twotower_electrasmall,val,1,mcc,-0.02564101107418537
finetune_cola_twotower_electrasmall,val,1,loss,0.7144445776939392
finetune_cola_twotower_electrasmall,train,1,mcc,0.007005646824836731
finetune_cola_twotower_electrasmall,train,1,loss,0.7399346828460693
finetune_cola_twotower_electrasmall,val,2,mcc,0.02564101107418537
finetune_cola_twotower_electrasmall,val,2,loss,0.6544941663742065
finetune_cola_twotower_electrasmall,train,2,mcc,0.0025401320308446884
finetune_cola_twotower_electrasmall,train,2,loss,0.68608158826828
finetune_cola_twotower_electrasmall,val,3,mcc,0.02564101107418537
finetune_cola_twotower_electrasmall,val,3,loss,0.6128494143486023
finetune_cola_twotower_electrasmall,train,3,mcc,0.009685983881354332
finetune_cola_twotower_electrasmall,train,3,loss,0.6341190934181213
finetune_cola_twotower_electrasmall,val,4,mcc,0.02564101107418537
finetune_cola_twotower_electrasmall,val,4,loss,0.6061867475509644
finetune_cola_twotower_electrasmall,train,4,mcc,0.009685983881354332
finetune_cola_twotower_electrasmall,train,4,loss,0.6100054383277893
finetune_cola_twotower_electrasmall,val,5,mcc,0.02564101107418537
finetune_cola_twotower_electrasmall,val,5,loss,0.6062436103820801
finetune_cola_twotower_electrasmall,train,5,mcc,0.009685983881354332
finetune_cola_twotower_electrasmall,train,5,loss,0.6078466773033142
finetune_cola_twotower_electrasmall,val,6,mcc,0.02564101107418537
finetune_cola_twotower_electrasmall,val,6,loss,0.6061922907829285
finetune_cola_twotower_electrasmall,train,6,mcc,0.009685983881354332
finetune_cola_twotower_electrasmall,train,6,loss,0.6072896718978882
finetune_cola_twotower_electrasmall,val,7,mcc,0.02564101107418537
finetune_cola_twotower_electrasmall,val,7,loss,0.6059987545013428
finetune_cola_twotower_electrasmall,train,7,mcc,0.009685983881354332
finetune_cola_twotower_electrasmall,train,7,loss,0.6073329448699951
finetune_cola_twotower_electrasmall,val,8,mcc,0.02564101107418537
finetune_cola_twotower_electrasmall,val,8,loss,0.605656623840332
finetune_cola_twotower_electrasmall,train,8,mcc,0.009685983881354332
finetune_cola_twotower_electrasmall,train,8,loss,0.607327938079834
finetune_cola_twotower_electrasmall,val,9,mcc,0.02564101107418537
finetune_cola_twotower_electrasmall,val,9,loss,0.6057459712028503
finetune_cola_twotower_electrasmall,train,9,mcc,0.009685983881354332
finetune_cola_twotower_electrasmall,train,9,loss,0.6070507764816284
finetune_mnli_twotower_electrasmall,val,0,accuracy,0.4378785490989685
finetune_mnli_twotower_electrasmall,val,0,loss,0.6086513996124268
finetune_mnli_twotower_electrasmall,train,0,accuracy,0.3746505081653595
finetune_mnli_twotower_electrasmall,train,0,loss,0.6308923363685608
finetune_mnli_twotower_electrasmall,val,1,accuracy,0.48852241039276123
finetune_mnli_twotower_electrasmall,val,1,loss,0.5822222828865051
finetune_mnli_twotower_electrasmall,train,1,accuracy,0.4481617212295532
finetune_mnli_twotower_electrasmall,train,1,loss,0.6017023921012878
finetune_mnli_twotower_electrasmall,val,2,accuracy,0.5180943608283997
finetune_mnli_twotower_electrasmall,val,2,loss,0.5686130523681641
finetune_mnli_twotower_electrasmall,train,2,accuracy,0.4946575164794922
finetune_mnli_twotower_electrasmall,train,2,loss,0.579165518283844
finetune_mnli_twotower_electrasmall,val,3,accuracy,0.5439507365226746
finetune_mnli_twotower_electrasmall,val,3,loss,0.5560024380683899
finetune_mnli_twotower_electrasmall,train,3,accuracy,0.5169950723648071
finetune_mnli_twotower_electrasmall,train,3,loss,0.5672470927238464
finetune_mnli_twotower_electrasmall,val,4,accuracy,0.5484297871589661
finetune_mnli_twotower_electrasmall,val,4,loss,0.5514272451400757
finetune_mnli_twotower_electrasmall,train,4,accuracy,0.5325157642364502
finetune_mnli_twotower_electrasmall,train,4,loss,0.5585520267486572
finetune_mnli_twotower_electrasmall,val,5,accuracy,0.5635975003242493
finetune_mnli_twotower_electrasmall,val,5,loss,0.5443516969680786
finetune_mnli_twotower_electrasmall,train,5,accuracy,0.5438220500946045
finetune_mnli_twotower_electrasmall,train,5,loss,0.5507692098617554
finetune_mnli_twotower_electrasmall,val,6,accuracy,0.5635465979576111
finetune_mnli_twotower_electrasmall,val,6,loss,0.5416762232780457
finetune_mnli_twotower_electrasmall,train,6,accuracy,0.5558387637138367
finetune_mnli_twotower_electrasmall,train,6,loss,0.5437389016151428
finetune_mnli_twotower_electrasmall,val,7,accuracy,0.5741334557533264
finetune_mnli_twotower_electrasmall,val,7,loss,0.5347887873649597
finetune_mnli_twotower_electrasmall,train,7,accuracy,0.5667809247970581
finetune_mnli_twotower_electrasmall,train,7,loss,0.5366780161857605
finetune_mnli_twotower_electrasmall,val,8,accuracy,0.5793250799179077
finetune_mnli_twotower_electrasmall,val,8,loss,0.5298782587051392
finetune_mnli_twotower_electrasmall,train,8,accuracy,0.5757164359092712
finetune_mnli_twotower_electrasmall,train,8,loss,0.5301003456115723
finetune_mnli_twotower_electrasmall,val,9,accuracy,0.5848730206489563
finetune_mnli_twotower_electrasmall,val,9,loss,0.5267805457115173
finetune_mnli_twotower_electrasmall,train,9,accuracy,0.5836665034294128
finetune_mnli_twotower_electrasmall,train,9,loss,0.5241838097572327
finetune_mrpc_twotower_electrasmall,val,0,accuracy,0.31617647409439087
finetune_mrpc_twotower_electrasmall,val,0,loss,0.7854681015014648
finetune_mrpc_twotower_electrasmall,val,0,f1,0.0
finetune_mrpc_twotower_electrasmall,train,0,accuracy,0.3255179822444916
finetune_mrpc_twotower_electrasmall,train,0,loss,0.774080216884613
finetune_mrpc_twotower_electrasmall,train,0,f1,0.0
finetune_mrpc_twotower_electrasmall,val,1,accuracy,0.31617647409439087
finetune_mrpc_twotower_electrasmall,val,1,loss,0.7741119861602783
finetune_mrpc_twotower_electrasmall,val,1,f1,0.0
finetune_mrpc_twotower_electrasmall,train,1,accuracy,0.3255179822444916
finetune_mrpc_twotower_electrasmall,train,1,loss,0.7676919102668762
finetune_mrpc_twotower_electrasmall,train,1,f1,0.0
finetune_mrpc_twotower_electrasmall,val,2,accuracy,0.31617647409439087
finetune_mrpc_twotower_electrasmall,val,2,loss,0.756531834602356
finetune_mrpc_twotower_electrasmall,val,2,f1,0.0
finetune_mrpc_twotower_electrasmall,train,2,accuracy,0.3255179822444916
finetune_mrpc_twotower_electrasmall,train,2,loss,0.7552539110183716
finetune_mrpc_twotower_electrasmall,train,2,f1,0.0
finetune_mrpc_twotower_electrasmall,val,3,accuracy,0.31617647409439087
finetune_mrpc_twotower_electrasmall,val,3,loss,0.7338206768035889
finetune_mrpc_twotower_electrasmall,val,3,f1,0.0
finetune_mrpc_twotower_electrasmall,train,3,accuracy,0.3255179822444916
finetune_mrpc_twotower_electrasmall,train,3,loss,0.7383807897567749
finetune_mrpc_twotower_electrasmall,train,3,f1,0.0
finetune_mrpc_twotower_electrasmall,val,4,accuracy,0.31617647409439087
finetune_mrpc_twotower_electrasmall,val,4,loss,0.7077258825302124
finetune_mrpc_twotower_electrasmall,val,4,f1,0.0
finetune_mrpc_twotower_electrasmall,train,4,accuracy,0.3255179822444916
finetune_mrpc_twotower_electrasmall,train,4,loss,0.7179192900657654
finetune_mrpc_twotower_electrasmall,train,4,f1,0.0
finetune_mrpc_twotower_electrasmall,val,5,accuracy,0.6838235259056091
finetune_mrpc_twotower_electrasmall,val,5,loss,0.6804904937744141
