model_name,phase,epoch,metric_name,metric_value
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,0,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,0,loss,0.6667275428771973
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,0,mcc,0.0031028606463223696
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,0,loss,0.6731525659561157
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,1,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,1,loss,0.6484020352363586
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,1,mcc,0.00048293540021404624
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,1,loss,0.6616173386573792
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,2,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,2,loss,0.6189399361610413
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,2,mcc,-0.007005646824836731
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,2,loss,0.6402818560600281
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,3,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,3,loss,0.6057093143463135
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,3,mcc,0.009685983881354332
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,3,loss,0.616797924041748
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,4,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,4,loss,0.6050774455070496
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,4,mcc,0.009685983881354332
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,4,loss,0.6086815595626831
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,5,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,5,loss,0.6056353449821472
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,5,mcc,0.009685983881354332
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,5,loss,0.60731440782547
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,6,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,6,loss,0.6060105562210083
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,6,mcc,0.009685983881354332
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,6,loss,0.6069079637527466
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,7,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,7,loss,0.6066282987594604
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,7,mcc,0.009685983881354332
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,7,loss,0.6067668795585632
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,8,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,8,loss,0.6070684194564819
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,8,mcc,0.009685983881354332
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,8,loss,0.6066574454307556
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,9,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,9,loss,0.606421172618866
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,9,mcc,0.009685983881354332
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,9,loss,0.6059507727622986
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,0,accuracy,0.48088768124580383
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,0,loss,0.5869547128677368
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,0,accuracy,0.40113112330436707
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,0,loss,0.6234764456748962
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,1,accuracy,0.5318369269371033
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,1,loss,0.5645421743392944
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,1,accuracy,0.4960784614086151
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,1,loss,0.5795642137527466
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,2,accuracy,0.5753549933433533
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,2,loss,0.5335292816162109
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,2,accuracy,0.5360655188560486
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,2,loss,0.5585296154022217
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,3,accuracy,0.6084898710250854
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,3,loss,0.5077417492866516
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,3,accuracy,0.5825231075286865
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,3,loss,0.5270670056343079
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,4,accuracy,0.6301725506782532
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,4,loss,0.48581263422966003
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,4,accuracy,0.6131111979484558
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,4,loss,0.5017384886741638
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,5,accuracy,0.6426935195922852
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,5,loss,0.47873127460479736
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,5,accuracy,0.6322733163833618
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,5,loss,0.4841688871383667
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,6,accuracy,0.6522624492645264
finetune_twotower_electrasmall_wac_value_distributions_embeddings,val,6,loss,0.4660438895225525
finetune_twotower_electrasmall_wac_value_distributions_embeddings,train,6,accuracy,0.6470810174942017
