model_name,phase,epoch,metric_name,metric_value
finetune_twotower_electrasmall_wac_query_distributions_embeddings,val,0,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_query_distributions_embeddings,val,0,loss,0.6616550087928772
finetune_twotower_electrasmall_wac_query_distributions_embeddings,train,0,mcc,0.0024027994368225336
finetune_twotower_electrasmall_wac_query_distributions_embeddings,train,0,loss,0.667016863822937
finetune_twotower_electrasmall_wac_query_distributions_embeddings,val,1,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_query_distributions_embeddings,val,1,loss,0.6561893224716187
finetune_twotower_electrasmall_wac_query_distributions_embeddings,train,1,mcc,0.010672545060515404
finetune_twotower_electrasmall_wac_query_distributions_embeddings,train,1,loss,0.6625757217407227
finetune_twotower_electrasmall_wac_query_distributions_embeddings,val,2,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_query_distributions_embeddings,val,2,loss,0.6475008726119995
finetune_twotower_electrasmall_wac_query_distributions_embeddings,train,2,mcc,-0.008534006774425507
finetune_twotower_electrasmall_wac_query_distributions_embeddings,train,2,loss,0.6558827757835388
finetune_twotower_electrasmall_wac_query_distributions_embeddings,val,3,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_query_distributions_embeddings,val,3,loss,0.6298048496246338
finetune_twotower_electrasmall_wac_query_distributions_embeddings,train,3,mcc,0.009685983881354332
finetune_twotower_electrasmall_wac_query_distributions_embeddings,train,3,loss,0.6446276903152466
finetune_twotower_electrasmall_wac_query_distributions_embeddings,val,4,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_query_distributions_embeddings,val,4,loss,0.6078242659568787
finetune_twotower_electrasmall_wac_query_distributions_embeddings,train,4,mcc,-0.007005646824836731
finetune_twotower_electrasmall_wac_query_distributions_embeddings,train,4,loss,0.621666669845581
finetune_twotower_electrasmall_wac_query_distributions_embeddings,val,5,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_query_distributions_embeddings,val,5,loss,0.6070010662078857
finetune_twotower_electrasmall_wac_query_distributions_embeddings,train,5,mcc,0.009685983881354332
finetune_twotower_electrasmall_wac_query_distributions_embeddings,train,5,loss,0.6094042062759399
finetune_twotower_electrasmall_wac_query_distributions_embeddings,val,6,mcc,0.02564101107418537
