model_name,phase,epoch,metric_name,metric_value
finetune_twotower_electrasmall_wac_value_distributions,val,0,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions,val,0,loss,0.6565809845924377
finetune_twotower_electrasmall_wac_value_distributions,train,0,mcc,-0.007220108062028885
finetune_twotower_electrasmall_wac_value_distributions,train,0,loss,0.6615889668464661
finetune_twotower_electrasmall_wac_value_distributions,val,1,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions,val,1,loss,0.6457522511482239
finetune_twotower_electrasmall_wac_value_distributions,train,1,mcc,0.016693836078047752
finetune_twotower_electrasmall_wac_value_distributions,train,1,loss,0.6532463431358337
finetune_twotower_electrasmall_wac_value_distributions,val,2,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions,val,2,loss,0.6305152773857117
finetune_twotower_electrasmall_wac_value_distributions,train,2,mcc,0.009685983881354332
finetune_twotower_electrasmall_wac_value_distributions,train,2,loss,0.639984667301178
finetune_twotower_electrasmall_wac_value_distributions,val,3,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions,val,3,loss,0.6145690679550171
finetune_twotower_electrasmall_wac_value_distributions,train,3,mcc,0.009685983881354332
finetune_twotower_electrasmall_wac_value_distributions,train,3,loss,0.624351441860199
finetune_twotower_electrasmall_wac_value_distributions,val,4,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions,val,4,loss,0.6073051691055298
finetune_twotower_electrasmall_wac_value_distributions,train,4,mcc,0.009685983881354332
finetune_twotower_electrasmall_wac_value_distributions,train,4,loss,0.6122003197669983
finetune_twotower_electrasmall_wac_value_distributions,val,5,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions,val,5,loss,0.6066756248474121
finetune_twotower_electrasmall_wac_value_distributions,train,5,mcc,0.009685983881354332
finetune_twotower_electrasmall_wac_value_distributions,train,5,loss,0.6079056262969971
finetune_twotower_electrasmall_wac_value_distributions,val,6,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions,val,6,loss,0.606721043586731
finetune_twotower_electrasmall_wac_value_distributions,train,6,mcc,0.009685983881354332
finetune_twotower_electrasmall_wac_value_distributions,train,6,loss,0.6072502732276917
finetune_twotower_electrasmall_wac_value_distributions,val,7,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions,val,7,loss,0.6066091060638428
finetune_twotower_electrasmall_wac_value_distributions,train,7,mcc,0.009685983881354332
finetune_twotower_electrasmall_wac_value_distributions,train,7,loss,0.6072549223899841
finetune_twotower_electrasmall_wac_value_distributions,val,8,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions,val,8,loss,0.6062189936637878
finetune_twotower_electrasmall_wac_value_distributions,train,8,mcc,0.009685983881354332
finetune_twotower_electrasmall_wac_value_distributions,train,8,loss,0.607050895690918
finetune_twotower_electrasmall_wac_value_distributions,val,9,mcc,0.02564101107418537
finetune_twotower_electrasmall_wac_value_distributions,val,9,loss,0.605968177318573
finetune_twotower_electrasmall_wac_value_distributions,train,9,mcc,0.009685983881354332
finetune_twotower_electrasmall_wac_value_distributions,train,9,loss,0.6063127517700195
finetune_twotower_electrasmall_wac_value_distributions,val,0,accuracy,0.5401333570480347
finetune_twotower_electrasmall_wac_value_distributions,val,0,loss,0.5597205758094788
finetune_twotower_electrasmall_wac_value_distributions,train,0,accuracy,0.4534812569618225
finetune_twotower_electrasmall_wac_value_distributions,train,0,loss,0.6039692759513855
finetune_twotower_electrasmall_wac_value_distributions,val,1,accuracy,0.6103221774101257
finetune_twotower_electrasmall_wac_value_distributions,val,1,loss,0.5040284395217896
finetune_twotower_electrasmall_wac_value_distributions,train,1,accuracy,0.5599080324172974
finetune_twotower_electrasmall_wac_value_distributions,train,1,loss,0.5415874719619751
finetune_twotower_electrasmall_wac_value_distributions,val,2,accuracy,0.6561816334724426
finetune_twotower_electrasmall_wac_value_distributions,val,2,loss,0.4601748585700989
finetune_twotower_electrasmall_wac_value_distributions,train,2,accuracy,0.621738612651825
finetune_twotower_electrasmall_wac_value_distributions,train,2,loss,0.4952511489391327
finetune_twotower_electrasmall_wac_value_distributions,val,3,accuracy,0.6751157641410828
finetune_twotower_electrasmall_wac_value_distributions,val,3,loss,0.44511765241622925
finetune_twotower_electrasmall_wac_value_distributions,train,3,accuracy,0.6578729152679443
finetune_twotower_electrasmall_wac_value_distributions,train,3,loss,0.46194806694984436
finetune_twotower_electrasmall_wac_value_distributions,val,4,accuracy,0.6874331831932068
finetune_twotower_electrasmall_wac_value_distributions,val,4,loss,0.43067777156829834
finetune_twotower_electrasmall_wac_value_distributions,train,4,accuracy,0.6811933517456055
finetune_twotower_electrasmall_wac_value_distributions,train,4,loss,0.43843260407447815
finetune_twotower_electrasmall_wac_value_distributions,val,5,accuracy,0.6974601745605469
finetune_twotower_electrasmall_wac_value_distributions,val,5,loss,0.42615726590156555
finetune_twotower_electrasmall_wac_value_distributions,train,5,accuracy,0.6990898847579956
finetune_twotower_electrasmall_wac_value_distributions,train,5,loss,0.42019906640052795
finetune_twotower_electrasmall_wac_value_distributions,val,6,accuracy,0.7023463845252991
finetune_twotower_electrasmall_wac_value_distributions,val,6,loss,0.42071789503097534
finetune_twotower_electrasmall_wac_value_distributions,train,6,accuracy,0.7120462656021118
finetune_twotower_electrasmall_wac_value_distributions,train,6,loss,0.4053649604320526
finetune_twotower_electrasmall_wac_value_distributions,val,7,accuracy,0.7034661769866943
finetune_twotower_electrasmall_wac_value_distributions,val,7,loss,0.4250553250312805
finetune_twotower_electrasmall_wac_value_distributions,train,7,accuracy,0.7242616415023804
finetune_twotower_electrasmall_wac_value_distributions,train,7,loss,0.3918396532535553
finetune_twotower_electrasmall_wac_value_distributions,val,8,accuracy,0.7036697864532471
finetune_twotower_electrasmall_wac_value_distributions,val,8,loss,0.424723744392395
finetune_twotower_electrasmall_wac_value_distributions,train,8,accuracy,0.7360135912895203
finetune_twotower_electrasmall_wac_value_distributions,train,8,loss,0.3792813718318939
finetune_twotower_electrasmall_wac_value_distributions,val,9,accuracy,0.7105919718742371
finetune_twotower_electrasmall_wac_value_distributions,val,9,loss,0.4269830882549286
finetune_twotower_electrasmall_wac_value_distributions,train,9,accuracy,0.7466959953308105
finetune_twotower_electrasmall_wac_value_distributions,train,9,loss,0.36708974838256836
finetune_twotower_electrasmall_wac_value_distributions,val,0,accuracy,0.6838235259056091
finetune_twotower_electrasmall_wac_value_distributions,val,0,loss,0.6608858108520508
finetune_twotower_electrasmall_wac_value_distributions,val,0,f1,0.0
finetune_twotower_electrasmall_wac_value_distributions,train,0,accuracy,0.6755725145339966
finetune_twotower_electrasmall_wac_value_distributions,train,0,loss,0.6684998273849487
finetune_twotower_electrasmall_wac_value_distributions,train,0,f1,0.0
finetune_twotower_electrasmall_wac_value_distributions,val,1,accuracy,0.6838235259056091
finetune_twotower_electrasmall_wac_value_distributions,val,1,loss,0.6586138010025024
finetune_twotower_electrasmall_wac_value_distributions,val,1,f1,0.0
finetune_twotower_electrasmall_wac_value_distributions,train,1,accuracy,0.6742093563079834
finetune_twotower_electrasmall_wac_value_distributions,train,1,loss,0.6674612760543823
finetune_twotower_electrasmall_wac_value_distributions,train,1,f1,0.0
finetune_twotower_electrasmall_wac_value_distributions,val,2,accuracy,0.6838235259056091
finetune_twotower_electrasmall_wac_value_distributions,val,2,loss,0.655095636844635
finetune_twotower_electrasmall_wac_value_distributions,val,2,f1,0.0
finetune_twotower_electrasmall_wac_value_distributions,train,2,accuracy,0.6742093563079834
finetune_twotower_electrasmall_wac_value_distributions,train,2,loss,0.6651390790939331
finetune_twotower_electrasmall_wac_value_distributions,train,2,f1,0.0
finetune_twotower_electrasmall_wac_value_distributions,val,3,accuracy,0.6838235259056091
finetune_twotower_electrasmall_wac_value_distributions,val,3,loss,0.650292694568634
finetune_twotower_electrasmall_wac_value_distributions,val,3,f1,0.0
finetune_twotower_electrasmall_wac_value_distributions,train,3,accuracy,0.674481987953186
finetune_twotower_electrasmall_wac_value_distributions,train,3,loss,0.6614786386489868
finetune_twotower_electrasmall_wac_value_distributions,train,3,f1,0.0
finetune_twotower_electrasmall_wac_value_distributions,val,4,accuracy,0.6838235259056091
finetune_twotower_electrasmall_wac_value_distributions,val,4,loss,0.6444875597953796
finetune_twotower_electrasmall_wac_value_distributions,val,4,f1,0.0
finetune_twotower_electrasmall_wac_value_distributions,train,4,accuracy,0.674481987953186
finetune_twotower_electrasmall_wac_value_distributions,train,4,loss,0.6569905281066895
finetune_twotower_electrasmall_wac_value_distributions,train,4,f1,0.0
finetune_twotower_electrasmall_wac_value_distributions,val,5,accuracy,0.6838235259056091
finetune_twotower_electrasmall_wac_value_distributions,val,5,loss,0.6379290223121643
finetune_twotower_electrasmall_wac_value_distributions,val,5,f1,0.0
finetune_twotower_electrasmall_wac_value_distributions,train,5,accuracy,0.674481987953186
finetune_twotower_electrasmall_wac_value_distributions,train,5,loss,0.6522138118743896
finetune_twotower_electrasmall_wac_value_distributions,train,5,f1,0.0
finetune_twotower_electrasmall_wac_value_distributions,val,6,accuracy,0.6838235259056091
finetune_twotower_electrasmall_wac_value_distributions,val,6,loss,0.6305714845657349
finetune_twotower_electrasmall_wac_value_distributions,val,6,f1,0.0
finetune_twotower_electrasmall_wac_value_distributions,train,6,accuracy,0.674481987953186
finetune_twotower_electrasmall_wac_value_distributions,train,6,loss,0.6470037698745728
finetune_twotower_electrasmall_wac_value_distributions,train,6,f1,0.0
finetune_twotower_electrasmall_wac_value_distributions,val,7,accuracy,0.6838235259056091
finetune_twotower_electrasmall_wac_value_distributions,val,7,loss,0.622774600982666
finetune_twotower_electrasmall_wac_value_distributions,val,7,f1,0.0
finetune_twotower_electrasmall_wac_value_distributions,train,7,accuracy,0.674481987953186
finetune_twotower_electrasmall_wac_value_distributions,train,7,loss,0.6412401795387268
finetune_twotower_electrasmall_wac_value_distributions,train,7,f1,0.0
finetune_twotower_electrasmall_wac_value_distributions,val,8,accuracy,0.6838235259056091
finetune_twotower_electrasmall_wac_value_distributions,val,8,loss,0.6158466935157776
finetune_twotower_electrasmall_wac_value_distributions,val,8,f1,0.0
finetune_twotower_electrasmall_wac_value_distributions,train,8,accuracy,0.674481987953186
